group,topic,title,authors,arxiv_url,code_url,project_url,doi
Generation & Editing,Video Generation & World Models,WildWorld: A Large-Scale Dataset for Action-Conditioned World Modeling with Explicit State Annotations,Zhen Li ⋅ Zian Meng ⋅ Chuanhao Li ⋅ SHUWEI SHI ⋅ Wenshuo Peng ⋅ Yuwei Wu ⋅ Bo Zheng ⋅ Yunde Jia ⋅ Kaipeng Zhang,,,,
Generation & Editing,Video Generation & World Models,World Knowledge in the Weights: Reading Concept Circuits of Vision Transformers,Yanlin Chen ⋅ Tang Li ⋅ Xi Peng,,,,
Generation & Editing,Video Generation & World Models,World-in-Loop: Online Correction via Event-Triggered World Models for Robust VLA Policies,Shaoqing Xu ⋅ Fang Li ⋅ Zhi-Xin Yang ⋅ Qimao Chen ⋅ Yuechen Luo ⋅ Zhixiang Duan ⋅ Yifan Yang ⋅ Long Chen,,,,
Generation & Editing,Video Generation & World Models,WorldAgents: Can Foundation Image Models be Agents for 3D World Models?,Ziya Erkoç ⋅ Angela Dai ⋅ Matthias Niessner,https://arxiv.org/abs/2603.19708,,https://ziyaerkoc.com/worldagents/,
Generation & Editing,Video Generation & World Models,WorldCache: Content-Aware Caching for Accelerated Video World Models,Umair Nawaz ⋅ Ahmed Heakl ⋅ Ufaq Khan ⋅ ABDELRAHMAN YOUSSIEF ⋅ Salman Khan ⋅ Fahad Shahbaz Khan,https://arxiv.org/abs/2603.22286,,https://umair1221.github.io/World-Cache/,
Generation & Editing,Video Generation & World Models,Your Data Manifold is Secretly a Reward Model: Shell-LCC for Text-to-Video Generation,Shihao Zhang ⋅ Yunzhi Li ⋅ Yuguang Yan ⋅ Junzhe Zhang ⋅ WEI ZHAO ⋅ Bohan Wang ⋅ Hanwang Zhang,https://arxiv.org/abs/2606.30248,,,
Generation & Editing,3D Generation & Shape Modeling,2D Features Are All You Need for 3D Shape Understanding,Jinfan Zhou ⋅ Richard Liu ⋅ Itai Lang ⋅ Rana Hanocka,https://arxiv.org/abs/2607.27592,,https://threedle.github.io/MeshFM/,
Generation & Editing,3D Generation & Shape Modeling,Axolotl3D: a Unified Framework for Faithful 3D Shape Completion,Anita Hu ⋅ Maria Shugrina,https://arxiv.org/abs/2607.20660,,,
Generation & Editing,3D Generation & Shape Modeling,Coarse-to-fine Contrast: A Hybrid Self-supervised Method for Non-rigid 3D Shape Matching,Feifan Luo ⋅ Ting Li ⋅ Zhao Li ⋅ Hongyang Chen,,,,
Generation & Editing,3D Generation & Shape Modeling,DiffGI: Differentiable Geometry Images for High-Fidelity Thin-Shell 3D Generation,Eungjune Shim ⋅ Hansol Lee ⋅ Eunjung Ju,https://arxiv.org/abs/2607.13365,,,
Generation & Editing,3D Generation & Shape Modeling,DiTex4D: Direct Text-Driven 4D Generation with Structured Latent Diffusion,Xiaozhe Chen ⋅ Mengqi Rong ⋅ Jian Liu ⋅ Shuhan Shen,,,,
Generation & Editing,3D Generation & Shape Modeling,DreamCAD: Scaling Multi-modal CAD Generation using Differentiable Parametric Surfaces,Mohammad Sadil Khan ⋅ Muhammad Usama ⋅ Rolandos Alexandros Potamias ⋅ Didier Stricker ⋅ Muhammad Zeshan Afzal ⋅ Jiankang Deng ⋅ Ismail Elezi,https://arxiv.org/abs/2603.05607,https://huggingface.co/datasets/SadilKhan/CADCap-1M,,
Generation & Editing,3D Generation & Shape Modeling,DreamPartGen: Semantically Grounded Part-Level 3D Generation via Collaborative Latent Denoising,Tianjiao (Joey) Yu ⋅ Xinzhuo Li ⋅ Muntasir Wahed ⋅ Jerry Xiong ⋅ Yifan Shen ⋅ Ying Shen ⋅ Ismini Lourentzou,https://arxiv.org/abs/2603.19216,,,
Generation & Editing,3D Generation & Shape Modeling,Dynamic World Generation Made Efficient,Fengrui Tian ⋅ Jinqi Luo ⋅ Uday Kiran Reddy Tadipatri ⋅ Hancheng Min ⋅ Rene Vidal,,,,
Generation & Editing,3D Generation & Shape Modeling,ESTANet: Efficient Online Error Detection in Procedural Videos via Prediction Inconsistency,Shih-Po Lee ⋅ Reza Ghoddoosian ⋅ Faizan Siddiqui ⋅ Enna Sachdeva ⋅ Behzad Dariush,https://arxiv.org/abs/2606.25317,,,
Generation & Editing,3D Generation & Shape Modeling,GaussianGPT: Towards Autoregressive 3D Gaussian Scene Generation,Nicolas von Lützow ⋅ Barbara Roessle ⋅ Katharina Schmid ⋅ Matthias Niessner,https://arxiv.org/abs/2603.26661,,https://nicolasvonluetzow.github.io/GaussianGPT/,
Generation & Editing,3D Generation & Shape Modeling,GENA3D: Generative Amodal 3D Modeling by Bridging 2D Priors and 3D Coherence,Junwei Zhou ⋅ Yu-Wing Tai,https://arxiv.org/abs/2511.21945,,https://colezwhy.github.io/gena3d/,
Generation & Editing,3D Generation & Shape Modeling,Geometrically Consistent Multi-View Scene Generation from Freehand Sketches,Ahmed Bourouis ⋅ Savas Ozkan ⋅ Andrea Maracani ⋅ Yi-Zhe Song ⋅ Mete Ozay,https://arxiv.org/abs/2604.14302,,,
Generation & Editing,3D Generation & Shape Modeling,Geometry-Aware Single-Image 4D Synthesis via Dense Trajectory Generation,Yanran Zhang ⋅ Ziyi Wang ⋅ Wenzhao Zheng ⋅ Zheng Zhu ⋅ Jie Zhou ⋅ Jiwen Lu,https://arxiv.org/abs/2512.05044,https://github.com/Zhangyr2022/MoGe4D,,
Generation & Editing,3D Generation & Shape Modeling,GeoWorld: Providing Full-frame Geometry Features to Facilitate 3D Scene Generation,Yuhao Wan ⋅ Lijuan Liu ⋅ Jingzhi Zhou ⋅ Zihan Zhou ⋅ Xuying Zhang ⋅ dongbo zhang ⋅ Shaohui Jiao ⋅ Qibin Hou ⋅ Ming-Ming Cheng,https://arxiv.org/abs/2511.23191,,https://peaes.github.io/GeoWorld,
Generation & Editing,3D Generation & Shape Modeling,Global Graph-Validated Optimization for VLM-based 3D Indoor Scene Generation,Jialu Huang ⋅ Yingxuan You ⋅ Fei Wang ⋅ Zheng Dang,https://arxiv.org/abs/2608.03064,,,
Generation & Editing,3D Generation & Shape Modeling,Hyper-Network Neural Functional Maps for Unsupervised Robust 3D Shape Matching,Dongliang Cao ⋅ Florian Bernard,https://arxiv.org/abs/2606.30131,,,
Generation & Editing,3D Generation & Shape Modeling,Inclusive Interactive Collisions for Multi-View Consistent Compositional 3D Generation,Chang Liu ⋅ Mingwen Shao ⋅ Xiang Lv ⋅ Xinyuan Chen ⋅ lingzhuang meng ⋅ Qiao Zhang ⋅ Zhengyi Gong ⋅ Jinghao Hu,https://arxiv.org/abs/2606.24206,,,
Generation & Editing,3D Generation & Shape Modeling,Ink3D: Sculpting 3D Assets with Extremely Complex Textures via Video Generative Models,yue han ⋅ Chong Li ⋅ Zhening Liu ⋅ Cong Huang ⋅ Fang Deng ⋅ Yong Liu ⋅ Fangyun Wei ⋅ Yan Lu,https://arxiv.org/abs/2607.01222,,https://yuehan99.github.io/Ink3D-TextureGen/,
Generation & Editing,3D Generation & Shape Modeling,Interact3D: Compositional 3D Generation of Interactive Objects,Hui Shan ⋅ Keyang Luo ⋅ Ming Li ⋅ Sizhe Zheng ⋅ Yanwei Fu ⋅ Zhen Chen ⋅ Xiangru Huang,https://arxiv.org/abs/2603.16085,,,
Generation & Editing,3D Generation & Shape Modeling,Know3D: Prompting 3D Generation with Knowledge from Vision-Language Models,Wenyue Chen ⋅ Wenjue Chen ⋅ Peng Li ⋅ Qinghe Wang ⋅ XU JIA ⋅ Heliang Zheng ⋅ Rongfei Jia ⋅ Yuan Liu ⋅ Ronggang Wang,https://arxiv.org/abs/2603.22782,,https://xishuxishu.github.io/Know3D.github.io/,
Generation & Editing,3D Generation & Shape Modeling,LaGen: Towards Autoregressive LiDAR Scene Generation,Sizhuo Zhou ⋅ Xiaosong Jia ⋅ Fanrui Zhang ⋅ Junjie Li ⋅ Juyong Zhang ⋅ Yukang Feng ⋅ Jianwen Sun ⋅ Songbur Wong ⋅ Junqi You ⋅ Junchi Yan,https://arxiv.org/abs/2511.21256,https://github.com/szzhou88/LaGen,,
Generation & Editing,3D Generation & Shape Modeling,Lightweight Online Reinforcement Learning for Block Decomposition of CAD Models,Xitong Luo ⋅ Zhenghan Wu ⋅ Yucong Wang ⋅ Yi Cai,,,,
Generation & Editing,3D Generation & Shape Modeling,LivingWorld: Interactive 4D World Generation with Environmental Dynamics,Hyeongju Mun ⋅ In-Hwan Jin ⋅ Sohyeong Kim ⋅ Kyeongbo Kong,https://arxiv.org/abs/2604.01641,,,
Generation & Editing,3D Generation & Shape Modeling,Map2World: Segment Map Conditioned Text to 3D World Generation,Jaeyoung Chung ⋅ Suyoung Lee ⋅ Jianfeng Xiang ⋅ Jiaolong Yang ⋅ Kyoung Mu Lee,https://arxiv.org/abs/2605.00781,,https://robot0321.github.io/Map2World/index.html,
Generation & Editing,3D Generation & Shape Modeling,Masked BRep Autoencoder via Hierarchical Graph Transformer,Yifei Li ⋅ Kang Wu ⋅ Wenming Wu ⋅ Xiao-Ming Fu,https://arxiv.org/abs/2603.14927,,,
Generation & Editing,3D Generation & Shape Modeling,NaLA: A 3D Native LLM Layout Agent for High-quality 3D Scene Generation,Cheng Wan ⋅ Yongsen Mao ⋅ Wenzheng Wu ⋅ Yuxuan Xie ⋅ Chucheng Xiang ⋅ Runze Wang ⋅ Xiang Zhang ⋅ zhongyuan liu ⋅ Rushi Dai ⋅ Yuan Liu,https://arxiv.org/abs/2606.29395,https://github.com/adamcwan/NaLA-code,https://adamcwan.github.io/NaLA/,
Generation & Editing,3D Generation & Shape Modeling,OneWorld: Taming Scene Generation with 3D Unified Representation Autoencoder,Sensen Gao ⋅ Zhaoqing Wang ⋅ Qihang Cao ⋅ Dongdong Yu ⋅ Changhu Wang ⋅ Tongliang Liu ⋅ Mingming Gong ⋅ Jiawang Bian,https://arxiv.org/abs/2603.16099,https://github.com/SensenGao/OneWorld,,
Generation & Editing,3D Generation & Shape Modeling,Optimization-Guided Diffusion for Interactive Scene Generation,Shihao Li ⋅ Naisheng Ye ⋅ Tianyu Li ⋅ Kashyap Chitta ⋅ Tuo An ⋅ Peng Su ⋅ Boyang Wang ⋅ Haiou Liu ⋅ Chen Lv ⋅ Hongyang Li,https://arxiv.org/abs/2512.07661,,,
Generation & Editing,3D Generation & Shape Modeling,Penetration-Free Compositional 3D Generation via Gaussian Surface Offset,Yilin Shao ⋅ Licheng Jiao ⋅ Lingling Li ⋅ Xu Liu ⋅ Fang Liu ⋅ Wenping Ma ⋅ Long Sun ⋅ Jiaxuan Zhao,,,,
Generation & Editing,3D Generation & Shape Modeling,Pointer-CAD v2: Plan-Then-Construct CAD Generation with Dimension-Aware Parametric Precision,Dacheng Qi ⋅ Chenyu Wang ⋅ Jingwei Xu ⋅ Yi Ma ⋅ Shenghua Gao,https://arxiv.org/abs/2606.29301,https://github.com/Snitro/Pointer-CAD-v2,,
Generation & Editing,3D Generation & Shape Modeling,PWM-ArtGen: Part World Model for Articulated Object Generation,Wentao Zheng ⋅ Ancong Wu,https://arxiv.org/abs/2607.02045,,,
Generation & Editing,3D Generation & Shape Modeling,Reasoning-Guided Part-Level Visual Grounding via Reinforcement Learning,Kazi Sajeed Mehrab ⋅ Hani Alomari ⋅ Najibul Sarker ⋅ Zaber Abdul Hakim ⋅ Chia-Wei Tang ⋅ Anuj Karpatne ⋅ Chris Thomas,https://arxiv.org/abs/2607.15374,,,
Generation & Editing,3D Generation & Shape Modeling,Reflecting Process Expertise in Procedural Material Generation,Kunal Gupta ⋅ Gaurav Joshi ⋅ Yen-Ru Chen ⋅ Seemandhar Jain ⋅ Ishit Mehta ⋅ Manmohan Chandraker,https://arxiv.org/abs/2607.13318,,https://materialapprentice.github.io,
Generation & Editing,3D Generation & Shape Modeling,Roam2Room: A Unified Floorplan-to-Furnished Framework for Controllable Indoor Scene Generation,Wenbo Li ⋅ Zipeng Qin ⋅ Xiaoliang Ju ⋅ Rongyao Fang ⋅ Hongsheng LI,,,,
Generation & Editing,3D Generation & Shape Modeling,ROAR-3D: Routing Arbitrary Views for High-Fidelity 3D Generation,Hanxiao Sun ⋅ Mingxin Yang ⋅ Shuhui Yang ⋅ Zebin He ⋅ Xintong Han ⋅ Hongbo Fu ⋅ Chunchao Guo ⋅ Wenhan Luo,https://arxiv.org/abs/2605.21121,,,
Generation & Editing,3D Generation & Shape Modeling,RoMan-4D: Learning Robot Arm Manipulation from 4D World Models,Kaichen Zhou ⋅ Yuzhen Chen ⋅ Fangneng Zhan ⋅ Hang Hua ⋅ Grace Chen ⋅ Xinhai Chang ⋅ Ao Qu ⋅ Yilun Du ⋅ Zhuang Liu ⋅ Paul Pu Liang ⋅ Mengyu Wang,,,,
Generation & Editing,3D Generation & Shape Modeling,Scale3D: Autoregressive Modeling for Large Outdoor Scene Generation,DI QI ⋅ Zheng Sun ⋅ Xuanyang Zhang ⋅ Gang Yu,,,,
Generation & Editing,3D Generation & Shape Modeling,Scene Generation at Absolute Scale: Utilizing Semantic and Geometric Guidance From Text for Accurate and Interpretable 3D Indoor Scene Generation,Stefan Ainetter ⋅ Thomas Deixelberger ⋅ Edoardo Dominici ⋅ Philipp Drescher ⋅ Konstantinos Vardis ⋅ Markus Steinberger,https://arxiv.org/abs/2603.13910,,,
Generation & Editing,3D Generation & Shape Modeling,SceneOrchestra: Efficient Agentic 3D Scene Synthesis via Full Tool-Call Trajectory Generation,Yun He ⋅ Kelin Yu ⋅ Matthias Zwicker,https://arxiv.org/abs/2604.19907,,,
Generation & Editing,3D Generation & Shape Modeling,SGMatch: Semantic-Guided Non-Rigid Shape Matching with Flow Regularization,Tianwei Ye ⋅ Xiaoguang Mei ⋅ Yifan Xia ⋅ Fan Fan ⋅ Jun Huang ⋅ Jiayi Ma,https://arxiv.org/abs/2603.12937,,https://yetianwei.github.io/SGMatch/,
Generation & Editing,3D Generation & Shape Modeling,Sparse auto-regressive modeling for scene generation from multi-view images,Thomas Lucas ⋅ Maxime Pietrantoni ⋅ Wonjune Cho ⋅ Bardienus Duisterhof ⋅ Philippe Weinzaepfel ⋅ Vincent Leroy ⋅ Jerome Revaud,,,,
Generation & Editing,3D Generation & Shape Modeling,Steering 3D Generations: Preference Alignment via Direct Reward and Preference Optimization,Yuanhang Wang ⋅ Lizhe Qi ⋅ Wenqiang Zhang,,,,
Generation & Editing,3D Generation & Shape Modeling,SuperVoxelGPT: Adaptive and Ordered 3D Tokenization for Autoregressive Shape Generation,Yuan Li ⋅ Congyi Zhang ⋅ Xifeng Gao ⋅ Xiaohu Guo,https://arxiv.org/abs/2605.29655,,,
Generation & Editing,3D Generation & Shape Modeling,TACO-Net: Topological Signatures Triumph in 3D Object Classification,Anirban Ghosh ⋅ Ayan Dutta,https://arxiv.org/abs/2509.24802,,,
Generation & Editing,3D Generation & Shape Modeling,Taming LLMs for Codematic Indoor Scene Generation,yixun liang ⋅ Qianyi Wu ⋅ Chuan Fang ⋅ Rui Chen ⋅ Jiahang Liu ⋅ Jianfeng Zhang ⋅ Ping Tan,,,,
Generation & Editing,3D Generation & Shape Modeling,TopoGAT: Plug-and-Play Topological Graph Attention for Fine-Grained 3D Segmentation,Xinyu Jiang ⋅ Lech Szymanski ⋅ Steven Mills,,,,
Generation & Editing,3D Generation & Shape Modeling,TORA: Topological Representation Alignment for 3D Shape Assembly,Nahyuk Lee ⋅ Zhiang Chen ⋅ Marc Pollefeys ⋅ Sunghwan Hong,https://arxiv.org/abs/2604.04050,,https://nahyuklee.github.io/tora,
Generation & Editing,3D Generation & Shape Modeling,Ultra3D: Efficient and High-Fidelity 3D Generation with Part Attention,Yiwen Chen ⋅ Zhihao Li ⋅ Yihao Luo ⋅ Yikai Wang ⋅ Zhang Hu ⋅ Le Li ⋅ Qin Li ⋅ Chi Zhang ⋅ Guosheng Lin,https://arxiv.org/abs/2507.17745,,https://buaacyw.github.io/ultra3d/,
Generation & Editing,3D Generation & Shape Modeling,WorldFlow3D: Flowing Through 3D Distributions for Unbounded World Generation,Amogh Joshi ⋅ Julian Ost ⋅ Felix Heide,https://arxiv.org/abs/2603.29089,,https://light.princeton.edu/worldflow3d,
Generation & Editing,Image & Video Editing,3D-Layout-R1: Structured Reasoning for Language-Instructed Spatial Editing,Haoyu Zhen ⋅ Xiaolong Li ⋅ Yilin Zhao ⋅ Han Zhang ⋅ Sifei Liu ⋅ Kaichun Mo ⋅ Chuang Gan ⋅ Subhashree Radhakrishnan,https://arxiv.org/abs/2603.22279,,,
Generation & Editing,Image & Video Editing,AGE: Agentic Gaussian Editing in 3D Scenarios,Hao Qin ⋅ Tesi Lin ⋅ Mingwei Wei ⋅ Yukai Sun ⋅ Mengxu Lu ⋅ Ming Kong ⋅ Qiang Zhu,,,,
Generation & Editing,Image & Video Editing,AnyStyle: A Single LoRA is Sufficient for Image-Guided Style Transfer,Yongwen Lai ⋅ Chaoqun Wang,https://arxiv.org/abs/2607.04677,https://github.com/Yvan1001/AnyStyle,,
Generation & Editing,Image & Video Editing,Attention-Logit Steering to Compositional Generalization for Continual VQA,Suyoung Yang,,,,
Generation & Editing,Image & Video Editing,Attribute Token Arithmetic: Disentangled and Continuous Semantic Control for Visual Autoregressive Models,Xindi Yang ⋅ Yicheng Wu ⋅ Cheng Zhang ⋅ Jianfei Cai ⋅ Tien-Tsin Wong,,,,
Generation & Editing,Image & Video Editing,A²-Edit: Precise Reference-Guided Image Editing of Arbitrary Objects and Ambiguous Masks,华渝 郑 ⋅ Guangzhao Li ⋅ Baixuan Zhao ⋅ Siqi Luo ⋅ Hantao Jiang ⋅ Guangtao Zhai ⋅ Xiaohong Liu,,,,
Generation & Editing,Image & Video Editing,Beyond Absolute Scores: Relative Edit-induced Difference for Generalizable Image Aesthetic Assessment,Qifei Jia ⋅ Xintong Yao ⋅ Minghao Li ⋅ Yajie Chai ⋅ Qiming Lu ⋅ Baoyue Shen ⋅ Yasen Zhang ⋅ Runyu Shi ⋅ Ying Huang ⋅ Yue Zhang,https://arxiv.org/abs/2606.05778,,,
Generation & Editing,Image & Video Editing,Beyond Atomic Layouts: Compositional Design Understanding with Vision-Language Models,Yiyang Huang ⋅ Zhaowen Wang ⋅ Simon Jenni ⋅ Jing Shi ⋅ Yitian Zhang ⋅ Yizhou Wang ⋅ Yun Fu,,,,
Generation & Editing,Image & Video Editing,Beyond Fixed Luminance: Towards Panchromatic and Orthochromatic Image Colorization,Swarnim Maheshwari ⋅ Syed Imam Ali ⋅ Vineeth N Balasubramanian,https://arxiv.org/abs/2608.10798,,,
Generation & Editing,Image & Video Editing,BeyondMasks: Evaluating Causal and Physical Consistency in Video Object Removal,Yiğit Ekin ⋅ Enes Şanlı ⋅ Aykut Erdem ⋅ Erkut Erdem ⋅ Aysegul Dundar,,,,
Generation & Editing,Image & Video Editing,BlenderFusion: 3D-Grounded Visual Editing and Generative Compositing,Jiacheng Chen ⋅ Ramin Mehran ⋅ Xuhui Jia ⋅ Saining Xie ⋅ Sanghyun Woo,https://arxiv.org/abs/2506.17450,,https://blenderfusion.github.io,
Generation & Editing,Image & Video Editing,BrainFIBRE: A Foundation Model via Information Decomposition for Brain Microstructure,Zijian Dong ⋅ Yi Lin ⋅ Fang Ji ⋅ Jianxiong Zhou ⋅ Eric Kwun Kei NG ⋅ Juan Zhou,https://arxiv.org/abs/2607.00573,,,
Generation & Editing,Image & Video Editing,CHARTSTYLE-100K: A Large-Scale Dataset for Structured Visualization Style Transfer,Yuwei Yang ⋅ Tianchi Xie ⋅ Jinhong Ni ⋅ Yukai Guo ⋅ Jing Zhang ⋅ Liang Zheng ⋅ Yalong Bai ⋅ YUHUI YUAN,,,,
Generation & Editing,Image & Video Editing,Correlation-Weighted Multi-Reward Optimization for Compositional Generation,Jungmyung Wi ⋅ Hyunsoo Kim ⋅ Donghyun Kim,https://arxiv.org/abs/2603.18528,https://github.com/TheDarkKnight-21th/CMO,,
Generation & Editing,Image & Video Editing,COSY: Compositional 3DGS Synthesis for Disentangled Human Head Editing,Florian Barthel ⋅ Shalini De Mello ⋅ Koki Nagano ⋅ Wieland Morgenstern ⋅ Anna Hilsmann ⋅ Peter Eisert,https://arxiv.org/abs/2605.24114,,,
Generation & Editing,Image & Video Editing,DARE to Mitigate Hallucination: Dual-path Auto-Regressive-aware Editing,Jaeho Lee ⋅ Jeongeun Lee ⋅ Gyeong-Moon Park,,,,
Generation & Editing,Image & Video Editing,Discrete Noise Inversion for Next-scale Autoregressive Text-based Image Editing,Minh Quan Dao ⋅ Xiaoxiao He ⋅ Ligong Han ⋅ Ngan Nguyen ⋅ Amin Nobari ⋅ Han Zhang ⋅ Faez Ahmed ⋅ Viet Anh Nguyen ⋅ Dimitris N. Metaxas,https://arxiv.org/abs/2509.01984,,,
Generation & Editing,Image & Video Editing,DreamEdit3D: Personalization of Multi-View Diffusion Models for 3D Editing,Jinxin Ai ⋅ Matthias Niessner ⋅ Ziya Erkoç,https://arxiv.org/abs/2605.16990,,,
Generation & Editing,Image & Video Editing,Dress-ED: Instruction-Guided Editing for Virtual Try-On and Try-Off,Fulvio Sanguigni ⋅ Davide Lobba ⋅ Bin Ren ⋅ Marcella Cornia ⋅ Nicu Sebe ⋅ Rita Cucchiara,https://arxiv.org/abs/2603.22607,https://github.com/aimagelab/Dress-ED,https://aimagelab.github.io/Dress-ED/,
Generation & Editing,Image & Video Editing,EchoStyle: Unlocking High-Fidelity Video Stylization with Reverse Data Synthesis,Huaqiu Li ⋅ Jiahao Wang ⋅ Sijia Cai ⋅ Hualian Sheng ⋅ Bing Deng ⋅ Jieping Ye ⋅ Wenhan Luo,https://arxiv.org/abs/2606.25465,,,
Generation & Editing,Image & Video Editing,"Edit in 2D, Verify in 3D: Reinforcement Learning for Multi-view Consistent Scene Editing",Jiyuan Wang ⋅ Chunyu Lin ⋅ Lei Sun ⋅ Zhi Cao ⋅ Yuyang Yin ⋅ Lang Nie ⋅ Zhenlong Yuan ⋅ Xiangxiang Chu ⋅ Yunchao Wei ⋅ Kang Liao ⋅ Guosheng Lin,https://arxiv.org/abs/2603.03143,,,
Generation & Editing,Image & Video Editing,Edit3r: Instant 3D Scene Editing from Sparse Unposed Images,Jiageng Liu ⋅ Weijie Lyu ⋅ Xueting Li ⋅ Yejie Guo ⋅ Ming-Hsuan Yang,https://arxiv.org/abs/2512.25071,,https://edit3r.github.io/edit3r/,
Generation & Editing,Image & Video Editing,EditHF-1M: A Million-Scale Rich Human Preference Feedback for Image Editing,Zitong Xu ⋅ Huiyu Duan ⋅ Zhongpeng Ji ⋅ Xinyun Zhang ⋅ Yutao Liu ⋅ Xiongkuo Min ⋅ Ke Gu ⋅ Jian Zhang ⋅ Shusong Xu ⋅ Jinwei Chen ⋅ Bo Li ⋅ Guangtao Zhai,https://arxiv.org/abs/2603.14916,https://github.com/IntMeGroup/EditHF,,
Generation & Editing,Image & Video Editing,Editing Everything Everywhere All at Once,Fabio Quattrini ⋅ Carmine Zaccagnino ⋅ Enis Simsar ⋅ Marta Gazulla ⋅ Rita Cucchiara ⋅ Alessio Tonioni ⋅ Silvia Cascianelli,https://arxiv.org/abs/2606.31278,,,
